,id,c_percent,lat,lon,alt,site,site_alt,site_alt_id
499,17-4-B,0.45272556027382377,32.4209783305179,-85.4160948513055,-7.5,16,16_B,B
500,17-4-C,0.3739812211532415,32.4209783305179,-85.4160948513055,-12.5,16,16_C,C
501,17-4-D,0.18090678536800348,32.4209783305179,-85.4160948513055,-17.5,16,16_D,D
502,17-4-E,0.23292131845445355,32.4209783305179,-85.4160948513055,-22.5,16,16_E,E
503,17-4-F,0.06507537902781603,32.4209783305179,-85.4160948513055,-27.5,16,16_F,F
504,17-5-A,0.6830297371705024,32.4209783305179,-85.4160948513055,-2.5,16,16_A,A
505,17-5-B,0.7210711660777385,32.4209783305179,-85.4160948513055,-7.5,16,16_B,B
506,17-5-C,0.5017598954471012,32.4209783305179,-85.4160948513055,-12.5,16,16_C,C
507,17-5-D,0.482786715621575,32.4209783305179,-85.4160948513055,-17.5,16,16_D,D
508,17-5-E,0.28379812570295837,32.4209783305179,-85.4160948513055,-22.5,16,16_E,E
509,17-5-F,0.3444985496378158,32.4209783305179,-85.4160948513055,-27.5,16,16_F,F
510,18-1-A,0.9653707804673536,32.423318112498,-85.4168802726855,-2.5,17,17_A,A
511,18-1-B,0.8348529764316136,32.423318112498,-85.4168802726855,-7.5,17,17_B,B
512,18-1-C,0.50716341104696,32.423318112498,-85.4168802726855,-12.5,17,17_C,C
513,18-1-D,0.7187887022574088,32.423318112498,-85.4168802726855,-17.5,17,17_D,D
514,18-1-E,0.415344208125629,32.423318112498,-85.4168802726855,-22.5,17,17_E,E
515,18-1-F,0.24241792981817356,32.423318112498,-85.4168802726855,-27.5,17,17_F,F
516,18-2-A,0.8427399437365548,32.423318112498,-85.4168802726855,-2.5,17,17_A,A
517,18-2-B,0.3774465592972182,32.423318112498,-85.4168802726855,-7.5,17,17_B,B
518,18-2-C,0.44842635815688964,32.423318112498,-85.4168802726855,-12.5,17,17_C,C
519,18-2-D,0.37108977401389975,32.423318112498,-85.4168802726855,-17.5,17,17_D,D
520,18-2-E,0.3784173244236553,32.423318112498,-85.4168802726855,-22.5,17,17_E,E
521,18-2-F,0.26613923423111546,32.423318112498,-85.4168802726855,-27.5,17,17_F,F
522,18-3-A,0.6611370397367083,32.423318112498,-85.4168802726855,-2.5,17,17_A,A
523,18-3-B,0.5532916588848158,32.423318112498,-85.4168802726855,-7.5,17,17_B,B
524,18-3-C,0.41421283790523694,32.423318112498,-85.4168802726855,-12.5,17,17_C,C
525,18-3-D,0.5158298165163472,32.423318112498,-85.4168802726855,-17.5,17,17_D,D
526,18-3-E,0.3087174832419547,32.423318112498,-85.4168802726855,-22.5,17,17_E,E
527,18-3-F,0.36085111436337025,32.423318112498,-85.4168802726855,-27.5,17,17_F,F
528,18-4-A,0.8210121542186286,32.423318112498,-85.4168802726855,-2.5,17,17_A,A
529,18-4-B,0.6352913964840099,32.423318112498,-85.4168802726855,-7.5,17,17_B,B
530,18-4-C,0.4965436615647064,32.423318112498,-85.4168802726855,-12.5,17,17_C,C
531,18-4-D,0.653901453376206,32.423318112498,-85.4168802726855,-17.5,17,17_D,D
532,18-4-E,0.3242582075336673,32.423318112498,-85.4168802726855,-22.5,17,17_E,E
533,18-4-F,0.1862510264760017,32.423318112498,-85.4168802726855,-27.5,17,17_F,F
534,18-5-A,1.0429193818628848,32.423318112498,-85.4168802726855,-2.5,17,17_A,A
535,18-5-B,1.3024028901302231,32.423318112498,-85.4168802726855,-7.5,17,17_B,B
536,18-5-C,0.8548534954290299,32.423318112498,-85.4168802726855,-12.5,17,17_C,C
537,18-5-D,0.6184132322734945,32.423318112498,-85.4168802726855,-17.5,17,17_D,D
538,18-5-E,0.6768273534857779,32.423318112498,-85.4168802726855,-22.5,17,17_E,E
539,18-5-F,0.46749089903520097,32.423318112498,-85.4168802726855,-27.5,17,17_F,F
540,19-1-A,0.6060425657715466,32.4223325051524,-85.4163908420757,-2.5,18,18_A,A
541,19-1-B,0.5412897450349026,32.4223325051524,-85.4163908420757,-7.5,18,18_B,B
542,19-1-C,0.3541821473892929,32.4223325051524,-85.4163908420757,-12.5,18,18_C,C
543,19-1-D,0.3944098435810441,32.4223325051524,-85.4163908420757,-17.5,18,18_D,D
544,19-1-E,0.27559161940298516,32.4223325051524,-85.4163908420757,-22.5,18,18_E,E
545,19-1-F,0.1711512477132724,32.4223325051524,-85.4163908420757,-27.5,18,18_F,F
546,19-2-A,0.7619378570649323,32.4223325051524,-85.4163908420757,-2.5,18,18_A,A
547,19-2-B,0.7028939330118598,32.4223325051524,-85.4163908420757,-7.5,18,18_B,B
548,19-2-C,0.587358198986642,32.4223325051524,-85.4163908420757,-12.5,18,18_C,C
549,19-2-D,0.4725712822085889,32.4223325051524,-85.4163908420757,-17.5,18,18_D,D
550,19-2-E,0.3201878590080826,32.4223325051524,-85.4163908420757,-22.5,18,18_E,E
551,19-2-F,0.24973561836308839,32.4223325051524,-85.4163908420757,-27.5,18,18_F,F
552,19-3-A,0.690273365849232,32.4223325051524,-85.4163908420757,-2.5,18,18_A,A
553,19-3-B,0.4130076219309581,32.4223325051524,-85.4163908420757,-7.5,18,18_B,B
554,19-3-C,0.5196392160553372,32.4223325051524,-85.4163908420757,-12.5,18,18_C,C
555,19-3-D,0.41422415193078704,32.4223325051524,-85.4163908420757,-17.5,18,18_D,D
556,19-3-E,0.3257782624024961,32.4223325051524,-85.4163908420757,-22.5,18,18_E,E
557,19-3-F,0.1372628699867783,32.4223325051524,-85.4163908420757,-27.5,18,18_F,F
558,19-4-A,0.8880714074555311,32.4223325051524,-85.4163908420757,-2.5,18,18_A,A
559,19-4-B,0.6443691257026376,32.4223325051524,-85.4163908420757,-7.5,18,18_B,B
560,19-4-C,0.5306320665114731,32.4223325051524,-85.4163908420757,-12.5,18,18_C,C
561,19-4-D,0.35623185402875573,32.4223325051524,-85.4163908420757,-17.5,18,18_D,D
562,19-4-E,0.39193479622259697,32.4223325051524,-85.4163908420757,-22.5,18,18_E,E
563,19-4-F,0.40086608746405755,32.4223325051524,-85.4163908420757,-27.5,18,18_F,F
564,19-5-A,0.9862939802908578,32.4223325051524,-85.4163908420757,-2.5,18,18_A,A
565,19-5-B,0.609624392697356,32.4223325051524,-85.4163908420757,-7.5,18,18_B,B
566,19-5-C,0.615751355571863,32.4223325051524,-85.4163908420757,-12.5,18,18_C,C
567,19-5-D,0.5550247517498138,32.4223325051524,-85.4163908420757,-17.5,18,18_D,D
568,19-5-E,0.2708373418834896,32.4223325051524,-85.4163908420757,-22.5,18,18_E,E
569,19-5-F,0.20688026589906602,32.4223325051524,-85.4163908420757,-27.5,18,18_F,F
570,20-1-A,0.6129078558910757,32.424147113526,-85.4170571579065,-2.5,19,19_A,A
571,20-1-B,0.4814417044334975,32.424147113526,-85.4170571579065,-7.5,19,19_B,B
572,20-1-C,0.20978089877731856,32.424147113526,-85.4170571579065,-12.5,19,19_C,C
573,20-1-D,0.3034707007262937,32.424147113526,-85.4170571579065,-17.5,19,19_D,D
574,20-1-E,0.46121990208675606,32.424147113526,-85.4170571579065,-22.5,19,19_E,E
575,20-1-F,0.32235754827578583,32.424147113526,-85.4170571579065,-27.5,19,19_F,F
576,20-2-A,1.2729260684114423,32.424147113526,-85.4170571579065,-2.5,19,19_A,A
577,20-2-B,0.6185686617504835,32.424147113526,-85.4170571579065,-7.5,19,19_B,B
578,20-2-C,0.42630729323660194,32.424147113526,-85.4170571579065,-12.5,19,19_C,C
579,20-2-D,0.40354129726449445,32.424147113526,-85.4170571579065,-17.5,19,19_D,D
580,20-2-E,0.2292864526652313,32.424147113526,-85.4170571579065,-22.5,19,19_E,E
581,20-2-F,0.2130785758489747,32.424147113526,-85.4170571579065,-27.5,19,19_F,F
582,20-3-A,1.1953947932887508,32.424147113526,-85.4170571579065,-2.5,19,19_A,A
583,20-3-B,0.8173981760246126,32.424147113526,-85.4170571579065,-7.5,19,19_B,B
584,20-3-C,0.831147789204618,32.424147113526,-85.4170571579065,-12.5,19,19_C,C
585,20-3-D,0.5690132804517098,32.424147113526,-85.4170571579065,-17.5,19,19_D,D
586,20-3-E,0.43812335764267546,32.424147113526,-85.4170571579065,-22.5,19,19_E,E
587,20-3-F,0.28140427220612185,32.424147113526,-85.4170571579065,-27.5,19,19_F,F
588,20-4-A,0.45275853104594566,32.424147113526,-85.4170571579065,-2.5,19,19_A,A
589,20-4-B,0.3347850337798745,32.424147113526,-85.4170571579065,-7.5,19,19_B,B
590,20-4-C,0.2540423503658688,32.424147113526,-85.4170571579065,-12.5,19,19_C,C
591,20-4-D,0.2991455908092037,32.424147113526,-85.4170571579065,-17.5,19,19_D,D
592,20-4-E,0.2316992697856649,32.424147113526,-85.4170571579065,-22.5,19,19_E,E
593,20-4-F,0.2984533760034715,32.424147113526,-85.4170571579065,-27.5,19,19_F,F
594,20-5-A,0.6991280755202748,32.424147113526,-85.4170571579065,-2.5,19,19_A,A
595,20-5-B,0.3478725115099087,32.424147113526,-85.4170571579065,-7.5,19,19_B,B
596,20-5-C,0.3669969090252093,32.424147113526,-85.4170571579065,-12.5,19,19_C,C
597,20-5-D,0.28987912954070255,32.424147113526,-85.4170571579065,-17.5,19,19_D,D
598,20-5-E,0.43167495890410956,32.424147113526,-85.4170571579065,-22.5,19,19_E,E
599,20-5-F,0.44023309612714084,32.424147113526,-85.4170571579065,-27.5,19,19_F,F
600,21-1-A,0.6056622386925836,32.4217842180783,-85.4156586292736,-2.5,20,20_A,A
601,21-1-B,0.3423957823118117,32.4217842180783,-85.4156586292736,-7.5,20,20_B,B
602,21-1-C,0.31598890444930705,32.4217842180783,-85.4156586292736,-12.5,20,20_C,C
603,21-1-D,0.18054816899839313,32.4217842180783,-85.4156586292736,-17.5,20,20_D,D
604,21-1-E,0.07927774948258795,32.4217842180783,-85.4156586292736,-22.5,20,20_E,E
605,21-1-F,0.08603218732153053,32.4217842180783,-85.4156586292736,-27.5,20,20_F,F
606,21-2-A,1.2438612857052698,32.4217842180783,-85.4156586292736,-2.5,20,20_A,A
607,21-2-B,0.5376107621994959,32.4217842180783,-85.4156586292736,-7.5,20,20_B,B
608,21-2-C,0.4818284160921143,32.4217842180783,-85.4156586292736,-12.5,20,20_C,C
609,21-2-D,0.41175984535690313,32.4217842180783,-85.4156586292736,-17.5,20,20_D,D
610,21-2-E,0.23690968994551756,32.4217842180783,-85.4156586292736,-22.5,20,20_E,E
611,21-2-F,0.15633542351694915,32.4217842180783,-85.4156586292736,-27.5,20,20_F,F
612,21-3-A,0.504524076103152,32.4217842180783,-85.4156586292736,-2.5,20,20_A,A
613,21-3-B,0.15909679390386874,32.4217842180783,-85.4156586292736,-7.5,20,20_B,B
614,21-3-C,0.17208787079261667,32.4217842180783,-85.4156586292736,-12.5,20,20_C,C
615,21-3-D,0.158309603667958,32.4217842180783,-85.4156586292736,-17.5,20,20_D,D
616,21-3-E,0.13870377974527726,32.4217842180783,-85.4156586292736,-22.5,20,20_E,E
617,21-3-F,0.10007541368122211,32.4217842180783,-85.4156586292736,-27.5,20,20_F,F
618,21-4-A,0.9146470389383781,32.4217842180783,-85.4156586292736,-2.5,20,20_A,A
619,21-4-B,0.648840201084278,32.4217842180783,-85.4156586292736,-7.5,20,20_B,B
620,21-4-C,0.48317075757575756,32.4217842180783,-85.4156586292736,-12.5,20,20_C,C
621,21-4-D,0.5345662479347596,32.4217842180783,-85.4156586292736,-17.5,20,20_D,D
622,21-4-E,0.2955064583660204,32.4217842180783,-85.4156586292736,-22.5,20,20_E,E
623,21-4-F,0.31944125252525246,32.4217842180783,-85.4156586292736,-27.5,20,20_F,F
624,21-5-A,0.9827751720144751,32.4217842180783,-85.4156586292736,-2.5,20,20_A,A
625,21-5-B,0.6909405801298761,32.4217842180783,-85.4156586292736,-7.5,20,20_B,B
626,21-5-C,0.5153951340206185,32.4217842180783,-85.4156586292736,-12.5,20,20_C,C
627,21-5-D,0.4246646500095976,32.4217842180783,-85.4156586292736,-17.5,20,20_D,D
628,21-5-E,0.15130990117858345,32.4217842180783,-85.4156586292736,-22.5,20,20_E,E
629,21-5-F,0.10639428240783948,32.4217842180783,-85.4156586292736,-27.5,20,20_F,F
630,22-1-A,0.5558973115105541,32.4232110459958,-85.4158969346779,-2.5,21,21_A,A
631,22-1-B,0.4150959759021954,32.4232110459958,-85.4158969346779,-7.5,21,21_B,B
632,22-1-C,0.20169848404077134,32.4232110459958,-85.4158969346779,-12.5,21,21_C,C
633,22-1-D,0.18611058540446415,32.4232110459958,-85.4158969346779,-17.5,21,21_D,D
634,22-1-E,0.20293092182258662,32.4232110459958,-85.4158969346779,-22.5,21,21_E,E
635,22-1-F,0.1622024144895015,32.4232110459958,-85.4158969346779,-27.5,21,21_F,F
636,22-2-A,0.523671014985153,32.4232110459958,-85.4158969346779,-2.5,21,21_A,A
637,22-2-B,0.3686997076763723,32.4232110459958,-85.4158969346779,-7.5,21,21_B,B
638,22-2-C,0.33483987249566904,32.4232110459958,-85.4158969346779,-12.5,21,21_C,C
639,22-2-D,0.2255497907372488,32.4232110459958,-85.4158969346779,-17.5,21,21_D,D
640,22-2-E,0.2854714333740002,32.4232110459958,-85.4158969346779,-22.5,21,21_E,E
641,22-2-F,0.26104921030552314,32.4232110459958,-85.4158969346779,-27.5,21,21_F,F
642,22-3-A,0.6827817127659576,32.4232110459958,-85.4158969346779,-2.5,21,21_A,A
643,22-3-B,0.32240759852216744,32.4232110459958,-85.4158969346779,-7.5,21,21_B,B
644,22-3-C,0.43203407380209297,32.4232110459958,-85.4158969346779,-12.5,21,21_C,C
645,22-3-D,0.26140906979346146,32.4232110459958,-85.4158969346779,-17.5,21,21_D,D
646,22-3-E,0.1785863440280399,32.4232110459958,-85.4158969346779,-22.5,21,21_E,E
647,22-3-F,0.15069302787568092,32.4232110459958,-85.4158969346779,-27.5,21,21_F,F
648,22-4-A,0.8023581592399908,32.4232110459958,-85.4158969346779,-2.5,21,21_A,A
649,22-4-B,0.7458785470799376,32.4232110459958,-85.4158969346779,-7.5,21,21_B,B
650,22-4-C,0.6391403333640298,32.4232110459958,-85.4158969346779,-12.5,21,21_C,C
651,22-4-D,0.6150840940348344,32.4232110459958,-85.4158969346779,-17.5,21,21_D,D
652,22-4-E,0.31727991473795286,32.4232110459958,-85.4158969346779,-22.5,21,21_E,E
653,22-4-F,0.18256155259703735,32.4232110459958,-85.4158969346779,-27.5,21,21_F,F
654,22-5-A,0.6391356267354658,32.4232110459958,-85.4158969346779,-2.5,21,21_A,A
655,22-5-B,1.0344257971092559,32.4232110459958,-85.4158969346779,-7.5,21,21_B,B
656,22-5-C,0.7308150053200293,32.4232110459958,-85.4158969346779,-12.5,21,21_C,C
657,22-5-D,0.7658042022166223,32.4232110459958,-85.4158969346779,-17.5,21,21_D,D
658,22-5-E,0.5662464435005679,32.4232110459958,-85.4158969346779,-22.5,21,21_E,E
659,22-5-F,0.2602718167314379,32.4232110459958,-85.4158969346779,-27.5,21,21_F,F
660,23-1-A,0.41433544678569956,32.4225993082076,-85.4151207030682,-2.5,22,22_A,A
661,23-1-B,0.2963715223307746,32.4225993082076,-85.4151207030682,-7.5,22,22_B,B
662,23-1-C,0.3466807740738196,32.4225993082076,-85.4151207030682,-12.5,22,22_C,C
663,23-1-D,0.24593552005815275,32.4225993082076,-85.4151207030682,-17.5,22,22_D,D
664,23-1-E,0.27543450604297226,32.4225993082076,-85.4151207030682,-22.5,22,22_E,E
665,23-1-F,0.26270006158684395,32.4225993082076,-85.4151207030682,-27.5,22,22_F,F
666,23-2-A,1.211454567701755,32.4225993082076,-85.4151207030682,-2.5,22,22_A,A
667,23-2-B,0.7972744425867718,32.4225993082076,-85.4151207030682,-7.5,22,22_B,B
668,23-2-C,0.7549446572438165,32.4225993082076,-85.4151207030682,-12.5,22,22_C,C
669,23-2-D,0.7322233476008906,32.4225993082076,-85.4151207030682,-17.5,22,22_D,D
670,23-2-E,0.7034830050534454,32.4225993082076,-85.4151207030682,-22.5,22,22_E,E
671,23-2-F,0.3279144150642092,32.4225993082076,-85.4151207030682,-27.5,22,22_F,F
672,23-3-A,1.246203903233049,32.4225993082076,-85.4151207030682,-2.5,22,22_A,A
673,23-3-B,0.9431668492836152,32.4225993082076,-85.4151207030682,-7.5,22,22_B,B
674,23-3-C,0.9915110615218565,32.4225993082076,-85.4151207030682,-12.5,22,22_C,C
675,23-3-D,0.7427066519010707,32.4225993082076,-85.4151207030682,-17.5,22,22_D,D
676,23-3-E,0.4502529823287803,32.4225993082076,-85.4151207030682,-22.5,22,22_E,E
677,23-3-F,0.2621826616793828,32.4225993082076,-85.4151207030682,-27.5,22,22_F,F
678,23-4-A,0.83987547717607,32.4225993082076,-85.4151207030682,-2.5,22,22_A,A
679,23-4-B,0.40934387573631226,32.4225993082076,-85.4151207030682,-7.5,22,22_B,B
680,23-4-C,0.4803388962682734,32.4225993082076,-85.4151207030682,-12.5,22,22_C,C
681,23-4-D,0.4125576892112422,32.4225993082076,-85.4151207030682,-17.5,22,22_D,D
682,23-4-E,0.19390879902603486,32.4225993082076,-85.4151207030682,-22.5,22,22_E,E
683,23-4-F,0.18823647610693012,32.4225993082076,-85.4151207030682,-27.5,22,22_F,F
684,23-5-A,0.7726118118191457,32.4225993082076,-85.4151207030682,-2.5,22,22_A,A
685,23-5-B,0.7323264166975425,32.4225993082076,-85.4151207030682,-7.5,22,22_B,B
686,23-5-C,0.5996506579431607,32.4225993082076,-85.4151207030682,-12.5,22,22_C,C
687,23-5-D,0.30579521878394306,32.4225993082076,-85.4151207030682,-17.5,22,22_D,D
688,23-5-E,0.26680118180564494,32.4225993082076,-85.4151207030682,-22.5,22,22_E,E
689,23-5-F,0.1722757010181454,32.4225993082076,-85.4151207030682,-27.5,22,22_F,F
690,24-1-A,0.927092881109552,32.4216180984696,-85.4147157436893,-2.5,23,23_A,A
691,24-1-B,1.1310578471079955,32.4216180984696,-85.4147157436893,-7.5,23,23_B,B
692,24-1-C,0.8516263992064597,32.4216180984696,-85.4147157436893,-12.5,23,23_C,C
693,24-1-D,0.7944611585277946,32.4216180984696,-85.4147157436893,-17.5,23,23_D,D
694,24-1-E,0.5321096707107703,32.4216180984696,-85.4147157436893,-22.5,23,23_E,E
695,24-1-F,0.3992555831807807,32.4216180984696,-85.4147157436893,-27.5,23,23_F,F
696,24-2-A,0.3982647881062747,32.4216180984696,-85.4147157436893,-2.5,23,23_A,A
697,24-2-B,0.3504930114029026,32.4216180984696,-85.4147157436893,-7.5,23,23_B,B
698,24-2-C,0.5431155239677037,32.4216180984696,-85.4147157436893,-12.5,23,23_C,C
699,24-2-D,0.49559056331692974,32.4216180984696,-85.4147157436893,-17.5,23,23_D,D
700,24-2-E,0.33579921326819473,32.4216180984696,-85.4147157436893,-22.5,23,23_E,E
701,24-2-F,0.18493135523190682,32.4216180984696,-85.4147157436893,-27.5,23,23_F,F
702,24-3-A,0.8159260024032684,32.4216180984696,-85.4147157436893,-2.5,23,23_A,A
703,24-3-B,0.8390947006450745,32.4216180984696,-85.4147157436893,-7.5,23,23_B,B
704,24-3-C,0.6438366355898567,32.4216180984696,-85.4147157436893,-12.5,23,23_C,C
705,24-3-D,0.5607724224636006,32.4216180984696,-85.4147157436893,-17.5,23,23_D,D
706,24-3-E,0.6172688253012049,32.4216180984696,-85.4147157436893,-22.5,23,23_E,E
707,24-3-F,0.4828051444790843,32.4216180984696,-85.4147157436893,-27.5,23,23_F,F
708,24-4-A,1.1254439681785904,32.4216180984696,-85.4147157436893,-2.5,23,23_A,A
709,24-4-B,0.658964882372997,32.4216180984696,-85.4147157436893,-7.5,23,23_B,B
710,24-4-C,0.6132471368676047,32.4216180984696,-85.4147157436893,-12.5,23,23_C,C
711,24-4-D,0.32694231758320175,32.4216180984696,-85.4147157436893,-17.5,23,23_D,D
712,24-4-E,0.2384257986595667,32.4216180984696,-85.4147157436893,-22.5,23,23_E,E
713,24-4-F,0.19953214435146438,32.4216180984696,-85.4147157436893,-27.5,23,23_F,F
714,24-5-A,1.0091148533144307,32.4216180984696,-85.4147157436893,-2.5,23,23_A,A
715,24-5-B,1.1792696663121767,32.4216180984696,-85.4147157436893,-7.5,23,23_B,B
716,24-5-C,0.7934297227471819,32.4216180984696,-85.4147157436893,-12.5,23,23_C,C
717,24-5-D,0.6506621752845908,32.4216180984696,-85.4147157436893,-17.5,23,23_D,D
718,24-5-E,0.31661791803926737,32.4216180984696,-85.4147157436893,-22.5,23,23_E,E
719,24-5-F,0.20406393990744678,32.4216180984696,-85.4147157436893,-27.5,23,23_F,F
720,25-1-A,0.8104730076504747,32.4238157010688,-85.415640876193,-2.5,24,24_A,A
721,25-1-B,0.9227743660293255,32.4238157010688,-85.415640876193,-7.5,24,24_B,B
722,25-1-C,0.758338119635947,32.4238157010688,-85.415640876193,-12.5,24,24_C,C
723,25-1-D,0.8194023179979532,32.4238157010688,-85.415640876193,-17.5,24,24_D,D
724,25-1-E,0.4185413509014022,32.4238157010688,-85.415640876193,-22.5,24,24_E,E
725,25-1-F,0.22654183954619128,32.4238157010688,-85.415640876193,-27.5,24,24_F,F
726,25-2-A,0.6939171517489378,32.4238157010688,-85.415640876193,-2.5,24,24_A,A
727,25-2-B,0.5773365569487984,32.4238157010688,-85.415640876193,-7.5,24,24_B,B
728,25-2-C,0.49614601269064296,32.4238157010688,-85.415640876193,-12.5,24,24_C,C
729,25-2-D,0.3132899182221112,32.4238157010688,-85.415640876193,-17.5,24,24_D,D
730,25-2-E,0.22956845686512758,32.4238157010688,-85.415640876193,-22.5,24,24_E,E
731,25-2-F,0.27407942923665385,32.4238157010688,-85.415640876193,-27.5,24,24_F,F
732,25-3-A,0.770355416861881,32.4238157010688,-85.415640876193,-2.5,24,24_A,A
733,25-3-B,0.7281812448373853,32.4238157010688,-85.415640876193,-7.5,24,24_B,B
734,25-3-C,0.7268655346889681,32.4238157010688,-85.415640876193,-12.5,24,24_C,C
735,25-3-D,0.32157716794431435,32.4238157010688,-85.415640876193,-17.5,24,24_D,D
736,25-3-E,0.5032290382855131,32.4238157010688,-85.415640876193,-22.5,24,24_E,E
737,25-3-F,0.45899615361841367,32.4238157010688,-85.415640876193,-27.5,24,24_F,F
738,25-4-A,0.4790434924977936,32.4238157010688,-85.415640876193,-2.5,24,24_A,A
739,25-4-B,0.7226918853633807,32.4238157010688,-85.415640876193,-7.5,24,24_B,B
740,25-4-C,0.7756249943659492,32.4238157010688,-85.415640876193,-12.5,24,24_C,C
741,25-4-D,0.5559767696020933,32.4238157010688,-85.415640876193,-17.5,24,24_D,D
742,25-4-E,0.5918474727384111,32.4238157010688,-85.415640876193,-22.5,24,24_E,E
743,25-4-F,0.5320141897035214,32.4238157010688,-85.415640876193,-27.5,24,24_F,F
744,25-5-A,0.8738240447307094,32.4238157010688,-85.415640876193,-2.5,24,24_A,A
745,25-5-B,0.5791196342498035,32.4238157010688,-85.415640876193,-7.5,24,24_B,B
746,25-5-C,0.6202515330873417,32.4238157010688,-85.415640876193,-12.5,24,24_C,C
747,25-5-D,0.37250611785756327,32.4238157010688,-85.415640876193,-17.5,24,24_D,D
748,25-5-E,0.05855871170951356,32.4238157010688,-85.415640876193,-22.5,24,24_E,E
749,25-5-F,0.20777198520097825,32.4238157010688,-85.415640876193,-27.5,24,24_F,F
